SYMBOL	logFC	logCPM	PValue	FDR	test	gene_chr	HGNC.ID	Approved.Symbol	Approved.Name	Status	Previous.Symbols	Synonyms	Chromosome	Accession.Numbers	Entrez.Gene.ID	RefSeq.IDs	Duplicated	hgnc.chr
SUPT4H1	-0.0217651159239968	5.84632927693757	0.753606265679245	0.843040282377195	0	chr17	HGNC:11467	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit	Approved	SUPT4H	SPT4H, Spt4, Supt4a	17q22	U38817	6827	NM_003168	FALSE	chr17
SUPT5H	0.231550729631221	7.60862848155385	3.09653601668211e-07	1.75424540412213e-06	1	chr19	HGNC:11469	SUPT5H	SPT5 homolog, DSIF elongation factor subunit	Approved		SPT5H, SPT5, FLJ34157	19q13.2	U56402	6829	NM_003169	FALSE	chr19
SUPT6H	-0.102997883720822	7.68978589875999	0.018002389653634	0.0407802711649615	-1	chr17	HGNC:11470	SUPT6H	SPT6 homolog, histone chaperone	Approved		KIAA0162, SPT6H	17q11.2	U38658	6830	NM_003170	FALSE	chr17
SUPT7L	-0.153815021079816	5.49991040113336	0.0570781365335066	0.10922496863574	0	chr2	HGNC:30632	SUPT7L	SPT7 like, STAGA complex gamma subunit	Approved		STAF65gamma, KIAA0764, SPT7L, STAF65	2p23.3	AF197954	9913	NM_014860	FALSE	chr2
SUPV3L1	0.108433546960651	5.80817548175573	0.172257769163637	0.271786373854772	0	chr10	HGNC:11471	SUPV3L1	Suv3 like RNA helicase	Approved		SUV3	10q22.1	AF042169	6832	NM_003171	FALSE	chr10
SURF1	-0.324555781184909	3.55091518957485	0.0263337980892309	0.056645860061104	0	chr9	HGNC:11474	SURF1	SURF1, cytochrome c oxidase assembly factor	Approved			9q34.2		6834	NM_003172	FALSE	chr9
SURF2	-0.261622489632114	3.47575043254676	0.0941979993696439	0.165899789613186	0	chr9	HGNC:11475	SURF2	surfeit 2	Approved			9q34.2		6835	NM_017503	FALSE	chr9
SURF4	-0.101165474348239	8.10655528381618	0.0123835980500991	0.029608310330428	-1	chr9	HGNC:11476	SURF4	surfeit 4	Approved		ERV29, FLJ22993, MGC102753	9q34.2		6836	NM_033161	FALSE	chr9
SURF6	-0.408517389079772	4.98326112926887	1.3259773104738e-05	5.94406835102765e-05	-1	chr9	HGNC:11478	SURF6	surfeit 6	Approved		FLJ30322, RRP14	9q34.2	AF186772	6838	NM_006753	FALSE	chr9
SUSD1	0.165320036090363	4.73669736528146	0.10980126150459	0.188285550305856	0	chr9	HGNC:25413	SUSD1	sushi domain containing 1	Approved		DKFZP761E1824	9q31.3-q32	AL137432	64420	NM_022486	FALSE	chr9
SUSD2	-2.784193214978	2.65758346952753	2.43195736109731e-31	6.80414737124549e-30	-1	chr22	HGNC:30667	SUSD2	sushi domain containing 2	Approved		BK65A6.2, FLJ22778	22q11.23	AK026431	56241	NM_019601	FALSE	chr22
SUSD5	1.21327983148839	1.74420553514724	0.000754776469267698	0.00244680930455687	1	chr3	HGNC:29061	SUSD5	sushi domain containing 5	Approved		KIAA0527	3p22.3	AB011099	26032	XM_171054	FALSE	chr3
SUSD6	0.0139152996967798	4.14131092675576	0.91514736905165	0.959870933536724	0	chr14	HGNC:19956	SUSD6	sushi domain containing 6	Approved	KIAA0247		14q24.1	D87434	9766	NM_014734	FALSE	chr14
SUV39H1	0.291817202868726	5.38372189469747	0.000302300005824846	0.00106334256253471	1	chrX	HGNC:11479	SUV39H1	suppressor of variegation 3-9 homolog 1	Approved	SUV39H	KMT1A	Xp11.23	AF019968	6839	NM_003173	FALSE	chrX
SUV39H2	-0.0648052107773612	6.04429372350505	0.347040068405792	0.474853838773176	0	chr10	HGNC:17287	SUV39H2	suppressor of variegation 3-9 homolog 2	Approved		FLJ23414, KMT1B	10p13	AK027067	79723	NM_024670	FALSE	chr10
SUV420H1	-0.0223776935818187	6.15586883188002	0.722787608258423	0.819482924174502	0	chr11	HGNC:24283	KMT5B	lysine methyltransferase 5B	Approved	SUV420H1	CGI-85	11q13.2	AL512763	51111	NM_017635	FALSE	chr11
SUV420H2	0.031887947260271	3.35717974479615	0.837464816245178	0.905225461802591	0	chr19	HGNC:28405	KMT5C	lysine methyltransferase 5C	Approved	SUV420H2	MGC2705	19q13.42	BC005842	84787	NM_032701	FALSE	chr19
SUZ12	-0.24126100970053	7.60060762675384	4.876965708418e-08	3.05001610333318e-07	-1	chr17	HGNC:17101	SUZ12	SUZ12 polycomb repressive complex 2 subunit	Approved		JJAZ1, KIAA0160, CHET9	17q11.2	D63881	23512	NM_015355	FALSE	chr17
SUZ12P1	0.155839980791305	3.75724876253083	0.297047521053144	0.41996146648892	0	chr17	HGNC:32421	SUZ12P1	SUZ12 polycomb repressive complex 2 subunit pseudogene 1	Approved	SUZ12P		17q11.2	BC047718	440423	NG_005675	FALSE	chr17
SVBP	-0.0539685979368202	2.59269066588966	0.893268180569289	0.945046320787365	0	chr1	HGNC:29204	SVBP	small vasohibin binding protein	Approved	CCDC23	MGC45441	1p34.2	AL512353, CAH72714	374969	NM_199342	FALSE	chr1
SVEP1	0.205499178105491	3.14602130975998	0.238558744085765	0.352234471866772	0	chr9	HGNC:15985	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	Approved	C9orf13	bA427L11.3, POLYDOM, FLJ13529	9q31.3	AK027870	79987		FALSE	chr9
SVIL	0.225527821137138	6.03748810660392	0.00123832787719562	0.00381700581233672	1	chr10	HGNC:11480	SVIL	supervillin	Approved			10p11.23	AF051851	6840		FALSE	chr10
SVIL-AS1	0.00219421577655704	4.39883710393286	1	1	0	chr10	HGNC:51219	SVIL-AS1	SVIL antisense RNA 1	Approved		RP11-534G20.3	10p11.23		102724316	NR_110920	FALSE	chr10
SVIP	0.195010658914642	4.46612337001284	0.067140960454772	0.125414988796776	0	chr11	HGNC:25238	SVIP	small VCP interacting protein	Approved		DKFZp313A2432	11p14.3	AF527534	258010	NM_148893	FALSE	chr11
SWAP70	-0.378971733678228	6.16270065678224	8.05955535765476e-09	5.52222380520728e-08	-1	chr11	HGNC:17070	SWAP70	switching B cell complex subunit SWAP70	Approved		KIAA0640, SWAP-70	11p15.4	AB014540	23075	NM_015055	FALSE	chr11
SWI5	-0.325603573835732	3.24328410858457	0.0482939323687257	0.0945425792788403	0	chr9	HGNC:31412	SWI5	SWI5 homologous recombination repair protein	Approved	C9orf119	bA395P17.9, SAE3	9q34.11	BC029911	375757	NM_001040011	FALSE	chr9
SWSAP1	-0.201802426437287	1.29333284539179	0.568898147894928	0.689914606969417	0	chr19	HGNC:26638	SWSAP1	SWIM-type zinc finger 7 associated protein 1	Approved	C19orf39	FLJ35119, ZSWIM7AP1, SWS1AP1	19p13.2	AK092438	126074	NM_175871	FALSE	chr19
SWT1	-0.0785220274089284	2.73716907727981	0.723322218733447	0.819696648303545	0	chr1	HGNC:16785	SWT1	SWT1, RNA endoribonuclease homolog	Approved	C1orf26	FLJ20121, HsSwt1	1q25.3	AF288392	54823	NM_017673	FALSE	chr1
SYAP1	-0.146685977064361	6.44913914649535	0.0174289867456548	0.0396927905928353	-1	chrX	HGNC:16273	SYAP1	synapse associated protein 1	Approved		FLJ14495, PRO3113	Xp22.2	AF338728	94056	NM_032796	FALSE	chrX
SYBU	2.25832726308598	3.30465990407572	1.67514584949615e-43	7.10016968367838e-42	1	chr8	HGNC:26011	SYBU	syntabulin	Approved		FLJ20366, GOLSYN, KIAA1472, OCSYN, SNPHL	8q23.2	AB040905	55638	NM_017786	FALSE	chr8
SYCE1L	0.793060170281231	0.818363242660217	0.10045876723261	0.174767819817478	0	chr16	HGNC:37236	SYCE1L	synaptonemal complex central element protein 1 like	Approved		MRP2	16q23.1		100130958	NM_001129979	FALSE	chr16
SYCP2	0.299725139996923	0.682416923977516	0.495048926720086	0.622054661790653	0	chr20	HGNC:11490	SYCP2	synaptonemal complex protein 2	Approved		SCP2	20q13.33	Y08982	10388	NM_014258	FALSE	chr20
SYCP2L	-0.362802076487783	3.10485007995871	0.0404758147565199	0.0815138823462794	0	chr6	HGNC:21537	SYCP2L	synaptonemal complex protein 2 like	Approved	C6orf177	dJ62D2.1, NO145	6p24.2	AK128130	221711	NM_194299	FALSE	chr6
SYDE1	0.314726260434227	4.65578515921348	0.00387939941252975	0.0106620805051819	1	chr19	HGNC:25824	SYDE1	synapse defective Rho GTPase homolog 1	Approved		7h3, FLJ13511, SYD1	19p13.12	BC029926	85360	NM_033025	FALSE	chr19
SYDE2	-0.108682173519211	3.83673810407116	0.421932788779782	0.551293165307293	0	chr1	HGNC:25841	SYDE2	synapse defective Rho GTPase homolog 2	Approved		FLJ13815	1p22.3	AL834286	84144		FALSE	chr1
SYF2	-0.057167866680911	4.28776785321163	0.617806271504742	0.733070350805199	0	chr1	HGNC:19824	SYF2	SYF2 pre-mRNA splicing factor	Approved	CBPIN	p29, DKFZp564O2082, NTC31, fSAP29	1p36.11	AF273089	25949	NM_015484	FALSE	chr1
SYMPK	-0.00708484203100433	6.85519026916193	0.913609599058732	0.958993042208118	0	chr19	HGNC:22935	SYMPK	symplekin	Approved		SYM, SPK	19q13.32	U49240	8189	NM_004819	FALSE	chr19
SYNC	-1.35349404079133	2.21953546523775	5.70477648445369e-09	3.96845901792041e-08	-1	chr1	HGNC:28897	SYNC	syncoilin, intermediate filament protein	Approved	SYNC1	SYNCOILIN	1p35.1	AK024707	81493	NM_030786	FALSE	chr1
SYNCRIP	0.131977832987369	8.50644039771144	0.000955403957082318	0.00302908640269787	1	chr6	HGNC:16918	SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein	Approved		NSAP1, GRY-RBP, dJ3J17.2, HNRPQ1, hnRNP-Q, HNRNPQ	6q14.3	AF037448	10492	NM_006372	FALSE	chr6
SYNE1	0.511886388414179	5.4838843100936	1.15551347044303e-08	7.77944108491405e-08	1	chr6	HGNC:17089	SYNE1	spectrin repeat containing nuclear envelope protein 1	Approved	C6orf98	SYNE-1B, KIAA0796, 8B, Nesprin-1, enaptin, MYNE1, CPG2, dJ45H2.2, SCAR8, ARCA1, Nesp1	6q25.2	AB018339	23345	NM_182961	FALSE	chr6
SYNE2	-0.0932074916806942	5.83651823697692	0.19019723611258	0.2935652725948	0	chr14	HGNC:17084	SYNE2	spectrin repeat containing nuclear envelope protein 2	Approved		SYNE-2, DKFZP434H2235, Nesprin-2, NUANCE, NUA, KIAA1011, Nesp2	14q23.2	AB023228	23224	NM_182914	FALSE	chr14
SYNGAP1	-0.00708866444705192	3.00374634813761	1	1	0	chr6	HGNC:11497	SYNGAP1	synaptic Ras GTPase activating protein 1	Approved		SYNGAP, RASA5, KIAA1938	6p21.32	AB067525	8831	XM_166407	FALSE	chr6
SYNGR1	-0.34329293399913	3.23036977883032	0.02921023748748	0.0619249268636208	0	chr22	HGNC:11498	SYNGR1	synaptogyrin 1	Approved			22q13.1	AJ002303	9145	NM_004711	FALSE	chr22
SYNGR2	-0.0143792187570919	6.19381136228211	0.856434245122122	0.918878824259359	0	chr17	HGNC:11499	SYNGR2	synaptogyrin 2	Approved			17q25.3	AJ002308	9144		FALSE	chr17
SYNGR3	-0.889584631977012	2.54504560400491	5.05408133423688e-05	0.000205350221854121	-1	chr16	HGNC:11501	SYNGR3	synaptogyrin 3	Approved			16p13.3	AJ002309	9143		FALSE	chr16
SYNGR4	1.39043277419703	0.584120496024027	0.00491636022912906	0.013177084832611	1	chr19	HGNC:11502	SYNGR4	synaptogyrin 4	Approved			19q13.33	AJ011733	23546		FALSE	chr19
SYNJ1	0.178368513671648	4.50316110973389	0.107174748233983	0.184451023603016	0	chr21	HGNC:11503	SYNJ1	synaptojanin 1	Approved		INPP5G, PARK20	21q22.11	AF009040	8867	NM_003895	FALSE	chr21
SYNJ2	0.436620299378939	5.9155146813394	5.68410155570976e-10	4.39235418823411e-09	1	chr6	HGNC:11504	SYNJ2	synaptojanin 2	Approved		INPP5H	6q25.3	AB002346	8871	NM_003898	FALSE	chr6
SYNJ2BP	-0.18309450470994	6.14036289508358	0.00486584334279059	0.0130554004978596	-1	chr14	HGNC:18955	SYNJ2BP	synaptojanin 2 binding protein	Approved		Arip2	14q24.2	AK002133	55333	NM_018373	FALSE	chr14
SYNM	-0.242789699491157	6.14518091422755	0.000468224587261135	0.00158619471170408	-1	chr15	HGNC:24466	SYNM	synemin	Approved	DMN	KIAA0353, SYN	15q26.3	AK026420	23336	NM_145728	FALSE	chr15
SYNPO	-0.223870345357832	5.93712533746908	0.000889899777054746	0.00283833533891611	-1	chr5	HGNC:30672	SYNPO	synaptopodin	Approved		KIAA1029	5q33.1	AF499137	11346	NM_007286	FALSE	chr5
SYNPO2	-1.46878313028181	2.71806794365479	3.44763546346201e-13	3.57601083275189e-12	-1	chr4	HGNC:17732	SYNPO2	synaptopodin 2	Approved		MYOPODIN	4q26	AJ010482	171024		FALSE	chr4
SYNRG	-0.245808442873011	6.20669317894059	0.000117978294035123	0.000448767762462762	-1	chr17	HGNC:557	SYNRG	synergin gamma	Approved	AP1GBP1	SYNG, MGC104959	17q12	AF169548	11276	NM_007247	FALSE	chr17
SYP	-0.825516740003371	1.37393048402956	0.0163537228343794	0.0375929362019842	-1	chrX	HGNC:11506	SYP	synaptophysin	Approved		MRX96	Xp11.23	X06389	6855	NM_003179	FALSE	chrX
SYPL1	0.289165379980225	6.27589870208253	0.000151280729447344	0.000563022038007356	1	chr7	HGNC:11507	SYPL1	synaptophysin like 1	Approved	SYPL		7q22.2		NA		FALSE	chr7
SYS1	0.0302388138212838	4.77360738425436	0.807887883476352	0.884496148407388	0	chr20	HGNC:16162	SYS1	SYS1, golgi trafficking protein	Approved	C20orf169	dJ453C12.4	20q13.12	AL021578	90196	NM_033542	FALSE	chr20
SYT1	0.4452018569985	1.33401381920597	0.232947679182778	0.345977472760637	0	chr12	HGNC:11509	SYT1	synaptotagmin 1	Approved	SYT, SVP65	P65	12q21.2		6857	NM_005639	FALSE	chr12
SYT12	0.609072347659015	3.72668574810146	6.61364412363131e-05	0.000262529159083037	1	chr11	HGNC:18381	SYT12	synaptotagmin 12	Approved		SRG1	11q13.2	AK024280	91683	NM_177963	FALSE	chr11
SYT17	-0.219905787116298	3.82003634011046	0.0966949285616203	0.169315659976551	0	chr16	HGNC:24119	SYT17	synaptotagmin 17	Approved			16p12.3		51760	NM_016524	FALSE	chr16
SYT3	0.522483961511484	0.532028489335301	0.285666246691171	0.406897409381669	0	chr19	HGNC:11511	SYT3	synaptotagmin 3	Approved			19q13.33	AL136594	84258	NM_032298	FALSE	chr19
SYT6	-0.299188608173202	2.57411997495771	0.164085205304211	0.261446115807558	0	chr1	HGNC:18638	SYT6	synaptotagmin 6	Approved			1p13.2		148281	NM_205848	FALSE	chr1
SYT7	0.333527279831237	1.44089869591653	0.378660606100949	0.507026869504188	0	chr11	HGNC:11514	SYT7	synaptotagmin 7	Approved	PCANAP7	IPCA-7, SYT-VII, MGC150517	11q12.2	AF038535	9066	NM_004200	FALSE	chr11
SYTL1	1.49941172865493	1.53219277886839	8.66971525237789e-06	3.99451885842676e-05	1	chr1	HGNC:15584	SYTL1	synaptotagmin like 1	Approved		SLP1, JFC1, FLJ14996, exophilin-7	1p36.11	AK027902	84958	NM_032872	FALSE	chr1
SYTL2	-0.911418711221878	0.38370508914704	0.125243213001471	0.209664468110847	0	chr11	HGNC:15585	SYTL2	synaptotagmin like 2	Approved		FLJ20163, FLJ21219, KIAA1597, exophilin-4, CHR11SYT, SLP2, SGA72M, MGC102768, PPP1R151	11q14.1	AJ303364	54843	NM_206927	FALSE	chr11
SYTL3	-1.47230204422	0.566794141601741	0.000957053984618131	0.00303356390950512	-1	chr6	HGNC:15587	SYTL3	synaptotagmin like 3	Approved		SLP3, exophilin-6	6q25.3	AK055750	94120		FALSE	chr6
SYTL4	-0.526828099990871	2.73716935669385	0.00832856131895034	0.020945354880183	-1	chrX	HGNC:15588	SYTL4	synaptotagmin like 4	Approved			Xq22.1		94121	NM_080737	FALSE	chrX
SYTL5	3.35767631594916	1.3938743079083	8.82587101999329e-16	1.1419925200109e-14	1	chrX	HGNC:15589	SYTL5	synaptotagmin like 5	Approved			Xp11.4		94122	NM_138780	FALSE	chrX
SYVN1	-0.2956724188056	4.99213598383287	0.00134888975457293	0.00411701805953144	-1	chr11	HGNC:20738	SYVN1	synoviolin 1	Approved		HRD1, DER3	11q13.1	AB085847	84447	NM_032431	FALSE	chr11
SZRD1	0.310540177293208	7.20450005580833	2.17745240634619e-10	1.74606774356786e-09	1	chr1	HGNC:30232	SZRD1	SUZ RNA binding domain containing 1	Approved	C1orf144	DKFZp566C0424	1p36.13	BC010631	26099	NM_015609	FALSE	chr1
SZT2	0.0939911805322672	4.69314454513441	0.370958669673335	0.498860620606347	0	chr1	HGNC:29040	SZT2	SZT2, KICSTOR complex subunit	Approved	C1orf84, KIAA0467	FLJ10387, SZT2B, RP11-506B15.1, FLJ34502, SZT2A	1p34.2	AB007936	23334	NM_015284	FALSE	chr1
TAB1	0.0921115398867387	4.73856979174803	0.387394031554233	0.51520619770342	0	chr22	HGNC:18157	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1	Approved	MAP3K7IP1		22q13.1	U49928	10454	NM_153497	FALSE	chr22
TAB2	-0.0226973446131946	6.931171826175	0.673379837313381	0.778021731038372	0	chr6	HGNC:17075	TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	Approved	MAP3K7IP2	KIAA0733	6q25.1	AF241230	23118		FALSE	chr6
TAB3	0.219558230670795	4.72982787805207	0.0324358300794528	0.0676280961192448	0	chrX	HGNC:30681	TAB3	TGF-beta activated kinase 1 and MAP3K7 binding protein 3	Approved	MAP3K7IP3		Xp21.2	AY331591	257397	NM_152787	FALSE	chrX
TACC1	-0.13696268590752	7.04513251044502	0.00644097213074464	0.0167360330843259	-1	chr8	HGNC:11522	TACC1	transforming acidic coiled-coil containing protein 1	Approved			8p11.22	AF049910	6867	NM_006283	FALSE	chr8
TACC2	-0.172414745374025	6.6867766372068	0.00134074533234162	0.00409607972940957	-1	chr10	HGNC:11523	TACC2	transforming acidic coiled-coil containing protein 2	Approved		AZU-1	10q26.13	AF095791	10579		FALSE	chr10
TACC3	0.17099975871851	7.1913630848193	0.000575471013749349	0.00191593402750892	1	chr4	HGNC:11524	TACC3	transforming acidic coiled-coil containing protein 3	Approved		ERIC1	4p16.3	AF093543	10460		FALSE	chr4
TACO1	0.134190254207334	5.45335839051317	0.124380216314742	0.208657830341023	0	chr17	HGNC:24316	TACO1	translational activator of cytochrome c oxidase I	Approved	CCDC44		17q23.3	BC005049	51204	NM_016360	FALSE	chr17
TADA1	0.358022566034694	4.71807309857507	0.000582809382807028	0.00193783740053481	1	chr1	HGNC:30631	TADA1	transcriptional adaptor 1	Approved	TADA1L	STAF42, ADA1, hADA1, HFI1	1q24.1	BC015401	117143	NM_053053	FALSE	chr1
TADA2A	0.077178746121139	4.29543115611896	0.578250535832262	0.698279255669475	0	chr17	HGNC:11531	TADA2A	transcriptional adaptor 2A	Approved	TADA2L	ADA2, hADA2, ADA2A	17q12	AK022767	6871	NM_001488	FALSE	chr17
TADA2B	-0.295610479608977	5.03771334842286	0.0016888409026922	0.00505898623307492	-1	chr4	HGNC:30781	TADA2B	transcriptional adaptor 2B	Approved		MGC21874	4p16.1	AK026299	93624	NM_152293	FALSE	chr4
TADA3	0.108254763332698	5.13443945368621	0.212243960871356	0.320914048424505	0	chr3	HGNC:19422	TADA3	transcriptional adaptor 3	Approved	TADA3L	FLJ20221, FLJ21329, ADA3, hADA3, NGG1	3p25.3	AF069733	10474		FALSE	chr3
TAF1	0.252107918327951	6.75021622947584	6.00036708133913e-06	2.8269611042395e-05	1	chrX	HGNC:11535	TAF1	TATA-box binding protein associated factor 1	Approved	TAF2A, BA2R, CCG1, CCGS, DYT3	NSCL2, TAFII250, KAT4, DYT3/TAF1	Xq13.1		6872	NM_004606	FALSE	chrX
TAF10	-0.158770778998053	5.31769944039217	0.0931139301404567	0.164330823174982	0	chr11	HGNC:11543	TAF10	TATA-box binding protein associated factor 10	Approved	TAF2H, TAF2A	TAFII30	11p15.4	U13991, U25816	6881	NM_006284	FALSE	chr11
TAF11	-0.358600833415689	4.89766015156844	0.000311112811063455	0.0010913327587428	-1	chr6	HGNC:11544	TAF11	TATA-box binding protein associated factor 11	Approved	TAF2I	TAFII28	6p21.31	X83928	6882	NM_005643	FALSE	chr6
TAF12	-0.0751669767066254	3.92150988096812	0.627559224255644	0.740879323518037	0	chr1	HGNC:11545	TAF12	TATA-box binding protein associated factor 12	Approved	TAF2J	TAFII20	1p35.3	BC011986	6883	NM_005644	FALSE	chr1
TAF13	-0.616901292441675	3.99936067109268	6.72618126658906e-07	3.63304913628887e-06	-1	chr1	HGNC:11546	TAF13	TATA-box binding protein associated factor 13	Approved	TAF2K	TAFII18	1p13.3	XM_496381	6884	NM_005645	FALSE	chr1
TAF15	-0.386992383089791	7.56201287811	6.61944504494037e-18	9.83130149980783e-17	-1	chr17	HGNC:11547	TAF15	TATA-box binding protein associated factor 15	Approved	TAF2N	hTAFII68, RBP56, Npl3	17q12	U51334	8148	NM_139215	FALSE	chr17
TAF1A	-0.30905112863998	4.55685471404248	0.00474776485250528	0.0127681247867332	-1	chr1	HGNC:11532	TAF1A	TATA-box binding protein associated factor, RNA polymerase I subunit A	Approved		TAFI48, SL1	1q41	L39060	9015	NM_005681	FALSE	chr1
TAF1B	-0.0617270406788039	5.16000312054191	0.537187993035456	0.662040611973178	0	chr2	HGNC:11533	TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B	Approved		TAFI63, SL1, RAF1B, RAFI63	2p25.1	L39061	9014	NM_005680	FALSE	chr2
TAF1C	-0.451628486072434	4.93329483413451	4.18435735508295e-06	2.01982713341461e-05	-1	chr16	HGNC:11534	TAF1C	TATA-box binding protein associated factor, RNA polymerase I subunit C	Approved		TAFI110, TAFI95, SL1, MGC:39976	16q24	L39059	9013	NM_139353	FALSE	chr16
TAF1D	0.239518857775007	6.29224462463044	0.000894803621539501	0.00285326283519144	1	chr11	HGNC:28759	TAF1D	TATA-box binding protein associated factor, RNA polymerase I subunit D	Approved	JOSD3	MGC5306, TAF(I)41	11q21		79101	NM_024116	FALSE	chr11
TAF2	-0.139610320181244	6.80812726479332	0.010722194304649	0.0261106613740621	-1	chr8	HGNC:11536	TAF2	TATA-box binding protein associated factor 2	Approved	TAF2B	TAFII150, CIF150	8q24.12	AF040701	6873	NM_003184	FALSE	chr8
TAF3	0.113937068131522	5.37103768501928	0.172377795374402	0.271874881120859	0	chr10	HGNC:17303	TAF3	TATA-box binding protein associated factor 3	Approved		TAF140, TAFII140	10p14	AJ292190	83860	NM_031923	FALSE	chr10
TAF4	0.00739742623368574	5.66815422891086	0.87251042445926	0.929056132906262	0	chr20	HGNC:11537	TAF4	TATA-box binding protein associated factor 4	Approved	TAF4A, TAF2C1, TAF2C	TAFII130, TAFII135	20q13.33	Y11354	6874	NM_003185	FALSE	chr20
TAF4B	-0.309435827876611	4.43652804046891	0.00715878872090735	0.0183544667406222	-1	chr18	HGNC:35152	PAPPA-AS1	PAPPA antisense RNA 1	Approved	PAPPAS	PAPPA-AS, DIPAS, TAF4B, TAF2C2, TAFII105, NCRNA00156	9q33.2		493913	XR_041634	TRUE	chr9
TAF4B	-0.309435827876611	4.43652804046891	0.00715878872090735	0.0183544667406222	-1	chr18	HGNC:11538	TAF4B	TATA-box binding protein associated factor 4b	Approved	TAF2C2	TAFII105	18q11.1	Y09321	6875	NM_005640	TRUE	chr18
TAF5	0.355709075021004	4.34555770153091	0.00241988628459739	0.00699907259553242	1	chr10	HGNC:11539	TAF5	TATA-box binding protein associated factor 5	Approved	TAF2D	TAFII100	10q24.33	X95525	6877		FALSE	chr10
TAF5L	0.0514525144329606	6.24080686249543	0.420348983975302	0.549581096285807	0	chr1	HGNC:17304	TAF5L	TATA-box binding protein associated factor 5 like	Approved		PAF65B	1q42.13	AF069736	27097	NM_014409	FALSE	chr1
TAF6	0.127321974881028	5.45170996925697	0.129957308060818	0.215969172364194	0	chr7	HGNC:11540	TAF6	TATA-box binding protein associated factor 6	Approved	TAF2E	TAFII70, TAFII80, MGC:8964, TAFII85	7q22.1		6878	NM_005641	FALSE	chr7
TAF6L	-0.218587328201158	3.94818709525589	0.122241745988366	0.205801028677695	0	chr11	HGNC:17305	TAF6L	TATA-box binding protein associated factor 6 like	Approved		PAF65A	11q12.3	BC008785	10629	NM_006473	FALSE	chr11
TAF7	-0.0931639782358413	6.94631419524696	0.0683547918728488	0.127346734041151	0	chr5	HGNC:11541	TAF7	TATA-box binding protein associated factor 7	Approved	TAF2F	TAFII55	5q31.3	AF349038	6879	NM_005642	FALSE	chr5
TAF8	-0.335143143344631	4.98600335399322	0.000349811213385872	0.00121538438463425	-1	chr6	HGNC:17300	TAF8	TATA-box binding protein associated factor 8	Approved	TBN	FLJ32821, TAF(II)43	6p21.1	AK057383	129685	NM_138572	FALSE	chr6
TAF9	0.287511119936151	5.99992858403145	1.99321576198851e-05	8.64653066693283e-05	1	chr5	HGNC:11542	TAF9	TATA-box binding protein associated factor 9	Approved	TAF2G	TAFII31, TAFII32, TAFIID32, MGC5067, CGI-137, MGC1603, MGC3647, AD-004	5q13.2	U21858	6880		FALSE	chr5
